StockCode,Description,Week,Quantity,UnitPrice,Month,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,UnitCost,Promo
00001,Product_00001,2022-05-29,945.0,41.03860317460319,5,False,True,False,False,25.82885274725275,0
00001,Product_00001,2022-06-05,807.0,39.20805452292441,6,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-06-12,657.0,41.828584474885844,6,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-06-19,457.0,45.540000000000006,6,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-06-26,758.0,45.54,6,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-07-03,781.0,38.42576184379001,7,False,False,True,False,25.82885274725275,1
00001,Product_00001,2022-07-10,864.0,42.81627314814814,7,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-07-17,561.0,43.48550802139037,7,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-07-24,543.0,43.754659300184166,7,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-07-31,333.0,45.53999999999999,7,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-08-07,553.0,45.540000000000006,8,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-08-14,689.0,42.08989840348331,8,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-08-21,494.0,37.23257085020243,8,False,False,True,False,25.82885274725275,1
00001,Product_00001,2022-08-28,751.0,40.92900133155792,8,False,False,True,False,25.82885274725275,0
00001,Product_00001,2022-09-04,578.0,44.94204152249135,9,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-09-11,820.0,37.37634146341463,9,True,False,False,False,25.82885274725275,1
00001,Product_00001,2022-09-18,417.0,44.688297362110305,9,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-09-25,553.0,39.59851717902351,9,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-10-02,454.0,40.9863436123348,10,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-10-09,610.0,45.54,10,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-10-16,614.0,41.43513029315961,10,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-10-23,470.0,45.54,10,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-10-30,688.0,45.08651162790697,10,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-11-06,786.0,39.61896946564886,11,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-11-13,956.0,44.003158995815895,11,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-11-20,354.0,45.54,11,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-11-27,758.0,43.92284960422164,11,True,False,False,False,25.82885274725275,0
00001,Product_00001,2022-12-04,781.0,44.8962099871959,12,False,False,False,True,25.82885274725275,0
00001,Product_00001,2022-12-11,362.0,45.54,12,False,False,False,True,25.82885274725275,0
00001,Product_00001,2022-12-18,737.0,42.142103120759835,12,False,False,False,True,25.82885274725275,0
00001,Product_00001,2022-12-25,536.0,45.540000000000006,12,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-01-01,506.0,40.40837944664032,1,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-01-08,155.0,45.540000000000006,1,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-01-15,213.0,45.53999999999999,1,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-01-22,705.0,38.03089361702127,1,False,False,False,True,25.82885274725275,1
00001,Product_00001,2023-01-29,722.0,39.18860110803324,1,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-02-05,433.0,45.54,2,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-02-12,667.0,42.62257871064468,2,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-02-19,667.0,40.58874062968516,2,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-02-26,378.0,41.17515873015873,2,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-03-05,1114.0,40.824991023339315,3,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-03-12,527.0,44.68848197343454,3,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-03-19,375.0,45.54,3,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-03-26,308.0,45.54,3,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-04-02,775.0,41.94829677419355,4,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-04-09,788.0,43.86878172588833,4,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-04-16,515.0,43.83732038834951,4,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-04-23,505.0,41.98253465346535,4,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-04-30,511.0,45.54,4,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-05-07,903.0,38.071251384274646,5,False,True,False,False,25.82885274725275,1
00001,Product_00001,2023-05-14,453.0,41.291876379690954,5,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-05-21,781.0,37.53507042253521,5,False,True,False,False,25.82885274725275,1
00001,Product_00001,2023-05-28,423.0,42.92936170212766,5,False,True,False,False,25.82885274725275,0
00001,Product_00001,2023-06-04,405.0,45.54,6,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-06-11,311.0,38.234244372990354,6,False,False,True,False,25.82885274725275,1
00001,Product_00001,2023-06-18,524.0,43.70629770992367,6,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-06-25,915.0,39.03951912568305,6,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-07-02,386.0,41.71569948186528,7,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-07-09,418.0,45.53999999999999,7,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-07-16,389.0,42.12452442159383,7,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-07-23,291.0,45.540000000000006,7,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-07-30,576.0,44.66609375,7,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-08-06,353.0,40.85079320113315,8,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-08-13,283.0,42.11544169611307,8,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-08-20,645.0,43.335302325581395,8,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-08-27,943.0,41.973679745493115,8,False,False,True,False,25.82885274725275,0
00001,Product_00001,2023-09-03,420.0,40.70585714285714,9,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-09-10,415.0,44.49079518072289,9,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-09-17,418.0,39.88282296650718,9,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-09-24,373.0,41.73394101876676,9,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-10-01,320.0,40.16374999999999,10,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-10-08,558.0,44.03548387096773,10,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-10-15,335.0,45.540000000000006,10,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-10-22,1338.0,37.71266068759343,10,True,False,False,False,25.82885274725275,1
00001,Product_00001,2023-10-29,503.0,43.147872763419485,10,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-11-05,629.0,40.92976152623212,11,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-11-12,693.0,45.54,11,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-11-19,520.0,43.51446153846154,11,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-11-26,1505.0,43.05924252491694,11,True,False,False,False,25.82885274725275,0
00001,Product_00001,2023-12-03,885.0,37.06479096045197,12,False,False,False,True,25.82885274725275,1
00001,Product_00001,2023-12-10,1139.0,43.84068481123792,12,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-12-17,336.0,44.53535714285714,12,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-12-24,1173.0,43.893546462063085,12,False,False,False,True,25.82885274725275,0
00001,Product_00001,2023-12-31,734.0,36.74239782016348,12,False,False,False,True,25.82885274725275,1
00002,Product_00002,2022-01-02,185.0,49.64,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-01-09,332.0,49.64,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-01-16,421.0,49.64000000000001,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-01-23,790.0,46.465202531645566,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-01-30,686.0,48.63927113702624,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-02-06,542.0,44.271715867158676,2,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-02-13,392.0,49.64,2,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-02-20,989.0,42.389433771486345,2,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-02-27,369.0,48.54991869918699,2,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-03-06,174.0,47.321666666666665,3,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-03-13,420.0,40.21014285714286,3,False,True,False,False,27.91365189873418,1
00002,Product_00002,2022-03-20,637.0,46.94094191522763,3,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-03-27,807.0,44.125947955390345,3,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-04-03,804.0,44.61171641791045,4,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-04-10,571.0,37.36646234676007,4,False,True,False,False,27.91365189873418,1
00002,Product_00002,2022-04-17,679.0,46.71104565537556,4,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-04-24,434.0,41.85953917050691,4,False,True,False,False,27.91365189873418,1
00002,Product_00002,2022-05-01,609.0,47.45527093596059,5,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-05-08,152.0,49.64,5,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-05-15,190.0,44.25184210526316,5,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-05-22,635.0,42.62003149606299,5,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-05-29,541.0,46.229482439926066,5,False,True,False,False,27.91365189873418,0
00002,Product_00002,2022-06-05,552.0,48.063913043478266,6,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-06-12,608.0,44.75730263157895,6,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-06-19,369.0,49.64000000000001,6,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-06-26,738.0,43.4019647696477,6,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-07-03,603.0,40.35827529021559,7,False,False,True,False,27.91365189873418,1
00002,Product_00002,2022-07-10,1103.0,38.92023572076156,7,False,False,True,False,27.91365189873418,1
00002,Product_00002,2022-07-17,572.0,48.27986013986014,7,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-07-24,1091.0,47.64007332722273,7,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-07-31,632.0,46.52275316455697,7,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-08-07,193.0,49.64,8,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-08-14,536.0,43.47544776119404,8,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-08-21,426.0,48.955305164319256,8,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-08-28,677.0,46.334977843426884,8,False,False,True,False,27.91365189873418,0
00002,Product_00002,2022-09-04,441.0,44.25825396825397,9,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-09-11,625.0,46.772752000000004,9,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-09-18,1036.0,38.34623552123553,9,True,False,False,False,27.91365189873418,1
00002,Product_00002,2022-09-25,184.0,45.904347826086955,9,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-10-02,316.0,48.36974683544304,10,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-10-09,741.0,48.305924426450744,10,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-10-16,386.0,41.33520725388601,10,True,False,False,False,27.91365189873418,1
00002,Product_00002,2022-10-23,488.0,43.30440573770492,10,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-10-30,534.0,49.189063670411976,10,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-11-06,402.0,49.64,11,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-11-13,630.0,41.737904761904765,11,True,False,False,False,27.91365189873418,1
00002,Product_00002,2022-11-20,895.0,47.17217877094972,11,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-11-27,599.0,49.64,11,True,False,False,False,27.91365189873418,0
00002,Product_00002,2022-12-04,482.0,49.64,12,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-12-11,764.0,45.79798429319372,12,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-12-18,931.0,45.749022556390976,12,False,False,False,True,27.91365189873418,0
00002,Product_00002,2022-12-25,983.0,49.64,12,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-01-01,837.0,42.7473596176822,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-01-08,810.0,43.34718518518519,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-01-15,690.0,42.882014492753626,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-01-22,539.0,49.64000000000001,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-01-29,938.0,41.95293176972281,1,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-02-05,871.0,48.16130884041333,2,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-02-12,490.0,49.64,2,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-02-19,495.0,42.157939393939394,2,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-02-26,663.0,48.219728506787334,2,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-03-05,884.0,42.005226244343895,3,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-03-12,687.0,48.13922852983988,3,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-03-19,351.0,47.14729344729345,3,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-03-26,419.0,49.64,3,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-04-02,576.0,45.09470486111112,4,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-04-09,322.0,46.23031055900621,4,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-04-16,341.0,46.459384164222875,4,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-04-23,300.0,46.23093333333333,4,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-04-30,243.0,49.64000000000001,4,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-05-07,749.0,48.3488785046729,5,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-05-14,345.0,49.64,5,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-05-21,814.0,49.64,5,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-05-28,524.0,44.30818702290076,5,False,True,False,False,27.91365189873418,0
00002,Product_00002,2023-06-04,479.0,49.63999999999999,6,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-06-11,220.0,39.08300000000001,6,False,False,True,False,27.91365189873418,1
00002,Product_00002,2023-06-18,784.0,43.90627551020409,6,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-06-25,282.0,47.19085106382978,6,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-07-02,237.0,42.543375527426164,7,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-07-09,953.0,42.86642182581322,7,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-07-16,427.0,46.15971896955504,7,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-07-23,521.0,49.64000000000001,7,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-07-30,615.0,49.64,7,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-08-06,963.0,46.83126687435098,8,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-08-13,561.0,47.08495543672014,8,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-08-20,738.0,44.1459620596206,8,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-08-27,442.0,48.597104072398196,8,False,False,True,False,27.91365189873418,0
00002,Product_00002,2023-09-03,968.0,42.53470041322314,9,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-09-10,826.0,46.36789346246974,9,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-09-17,540.0,47.29148148148148,9,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-09-24,445.0,46.132764044943826,9,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-10-01,521.0,46.26898272552783,10,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-10-08,306.0,46.01418300653595,10,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-10-15,353.0,47.53643059490085,10,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-10-22,656.0,49.18890243902439,10,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-10-29,557.0,46.44373429084381,10,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-11-05,592.0,46.86243243243243,11,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-11-12,661.0,45.47282904689864,11,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-11-19,960.0,42.981874999999995,11,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-11-26,1210.0,43.35906611570248,11,True,False,False,False,27.91365189873418,0
00002,Product_00002,2023-12-03,450.0,49.63999999999999,12,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-12-10,476.0,49.64,12,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-12-17,787.0,45.9187293519695,12,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-12-24,612.0,47.35911764705883,12,False,False,False,True,27.91365189873418,0
00002,Product_00002,2023-12-31,810.0,46.58407407407409,12,False,False,False,True,27.91365189873418,0
00003,Product_00003,2022-01-02,262.0,25.99545801526718,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-01-09,715.0,28.51794405594406,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-01-16,827.0,29.34447400241838,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-01-23,481.0,29.623347193347197,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-01-30,518.0,27.510482625482627,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-02-06,615.0,26.964390243902436,2,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-02-13,295.0,28.939694915254233,2,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-02-20,468.0,27.119337606837604,2,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-02-27,707.0,29.21840169731259,2,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-03-06,829.0,24.86829915560917,3,False,True,False,False,17.003585454545455,1
00003,Product_00003,2022-03-13,897.0,28.437246376811597,3,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-03-20,647.0,29.16799072642968,3,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-03-27,608.0,29.008470394736843,3,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-04-03,465.0,30.029999999999998,4,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-04-10,539.0,27.84191094619666,4,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-04-17,281.0,28.14918149466192,4,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-04-24,336.0,21.85598214285714,4,False,True,False,False,17.003585454545455,1
00003,Product_00003,2022-05-01,675.0,26.411659259259256,5,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-05-08,334.0,28.69676646706587,5,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-05-15,855.0,27.90404678362573,5,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-05-22,416.0,25.644735576923075,5,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-05-29,782.0,29.096368286445013,5,False,True,False,False,17.003585454545455,0
00003,Product_00003,2022-06-05,597.0,26.11172529313233,6,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-06-12,1002.0,24.716207584830343,6,False,False,True,False,17.003585454545455,1
00003,Product_00003,2022-06-19,407.0,27.942235872235873,6,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-06-26,335.0,29.357373134328363,6,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-07-03,866.0,27.093914549653576,7,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-07-10,580.0,28.80931034482759,7,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-07-17,357.0,30.029999999999998,7,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-07-24,646.0,28.6514705882353,7,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-07-31,557.0,28.737684021543988,7,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-08-07,478.0,28.910209205020923,8,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-08-14,553.0,26.18974683544304,8,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-08-21,253.0,30.03,8,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-08-28,177.0,30.03,8,False,False,True,False,17.003585454545455,0
00003,Product_00003,2022-09-04,431.0,25.47737819025522,9,True,False,False,False,17.003585454545455,1
00003,Product_00003,2022-09-11,416.0,27.964375,9,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-09-18,569.0,30.03,9,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-09-25,1099.0,22.644203821656053,9,True,False,False,False,17.003585454545455,1
00003,Product_00003,2022-10-02,262.0,29.661145038167945,10,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-10-09,884.0,26.003190045248868,10,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-10-16,366.0,26.845191256830606,10,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-10-23,716.0,29.27497206703911,10,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-10-30,600.0,29.590316666666663,10,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-11-06,557.0,30.030000000000005,11,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-11-13,629.0,25.735246422893482,11,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-11-20,572.0,28.338688811188813,11,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-11-27,803.0,30.03,11,True,False,False,False,17.003585454545455,0
00003,Product_00003,2022-12-04,589.0,30.030000000000005,12,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-12-11,257.0,30.03,12,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-12-18,383.0,28.812767624020886,12,False,False,False,True,17.003585454545455,0
00003,Product_00003,2022-12-25,855.0,30.030000000000005,12,False,False,False,True,17.003585454545455,0
00003,Product_00003,2023-01-01,717.0,28.232649930264994,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2023-01-08,609.0,30.03,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2023-01-15,413.0,26.702953995157383,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2023-01-22,515.0,28.15326213592233,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2023-01-29,555.0,28.300594594594596,1,False,False,False,True,17.003585454545455,0
00003,Product_00003,2023-02-05,621.0,25.17756843800322,2,False,False,False,True,17.003585454545455,1
00003,Product_00003,2023-02-12,564.0,26.980833333333333,2,False,False,False,True,17.003585454545455,0
00003,Product_00003,2023-02-19,373.0,25.16455764075067,2,False,False,False,True,17.003585454545455,1
00003,Product_00003,2023-02-26,355.0,30.030000000000005,2,False,False,False,True,17.003585454545455,0
00003,Product_00003,2023-03-05,275.0,28.33930909090909,3,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-03-12,427.0,26.504051522248243,3,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-03-19,448.0,28.429955357142855,3,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-03-26,557.0,29.375493716337527,3,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-04-02,800.0,26.5643125,4,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-04-09,677.0,29.061550960118172,4,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-04-16,426.0,28.1575117370892,4,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-04-23,432.0,29.120902777777776,4,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-04-30,1032.0,26.851443798449612,4,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-05-07,642.0,26.525295950155765,5,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-05-14,632.0,30.029999999999998,5,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-05-21,773.0,30.029999999999998,5,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-05-28,842.0,28.373147268408555,5,False,True,False,False,17.003585454545455,0
00003,Product_00003,2023-06-04,563.0,30.029999999999998,6,False,False,True,False,17.003585454545455,0
00003,Product_00003,2023-06-11,293.0,30.030000000000005,6,False,False,True,False,17.003585454545455,0
00003,Product_00003,2023-06-18,699.0,30.029999999999998,6,False,False,True,False,17.003585454545455,0
00003,Product_00003,2023-06-25,685.0,27.412043795620438,6,False,False,True,False,17.003585454545455,0
00003,Product_00003,2023-07-02,589.0,27.362801358234297,7,False,False,True,False,17.003585454545455,0
00003,Product_00003,2023-07-09,736.0,26.498478260869568,7,False,False,True,False,17.003585454545455,0
00003,Product_00003,2023-07-16,650.0,28.8978,7,False,False,True,False,17.003585454545455,0
